;Scopy version,f4beeb1
;Exported on,samedi mars 16/03/2024
;Device,M2K
;Nr of samples,160000
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
976,-0.7216,0.0979816
977,-0.7215,0.0979816
978,-0.7214,0.0979816
979,-0.7213,0.0979816
980,-0.7212,0.0979816
981,-0.7211,0.0979816
982,-0.721,0.0979816
983,-0.7209,0.0979816
984,-0.7208,0.0979816
985,-0.7207,0.0979816
986,-0.7206,0.0979816
987,-0.7205,0.0979816
988,-0.7204,0.0979816
989,-0.7203,0.0979816
990,-0.7202,0.0979816
991,-0.7201,0.0979816
992,-0.72,0.0979816
993,-0.7199,0.0979816
994,-0.7198,0.0979816
995,-0.7197,0.0979816
996,-0.7196,0.0979816
997,-0.7195,0.0979816
998,-0.7194,0.0979816
999,-0.7193,0.0979816
1000,-0.7192,0.0979816
1001,-0.7191,0.0979816
1002,-0.719,0.0979816
1003,-0.7189,0.0979816
1004,-0.7188,0.0979816
1005,-0.7187,0.0979816
1006,-0.7186,0.0979816
1007,-0.7185,0.0979816
1008,-0.7184,0.0979816
1009,-0.7183,0.0979816
1010,-0.7182,0.0979816
1011,-0.7181,0.0979816
1012,-0.718,0.0979816
1013,-0.7179,0.0979816
1014,-0.7178,0.0979816
1015,-0.7177,0.0979816
1016,-0.7176,0.0979816
1017,-0.7175,0.0979816
1018,-0.7174,0.0979816
1019,-0.7173,0.0979816
1020,-0.7172,0.0979816
