;Scopy version,f4beeb1
;Exported on,lundi mars 18/03/2024
;Device,M2K
;Nr of samples,160000
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
918,-0.7274,0.0306617
919,-0.7273,0.0306617
920,-0.7272,0.0306617
921,-0.7271,0.0306617
922,-0.727,0.0306617
923,-0.7269,0.0306617
924,-0.7268,0.0306617
925,-0.7267,0.0306617
926,-0.7266,0.0306617
927,-0.7265,0.0306617
928,-0.7264,0.0306617
929,-0.7263,0.0306617
930,-0.7262,0.0306617
931,-0.7261,0.0306617
932,-0.726,0.0306617
933,-0.7259,0.0306617
934,-0.7258,0.0306617
935,-0.7257,0.0306617
936,-0.7256,0.0306617
937,-0.7255,0.0306617
938,-0.7254,0.0306617
939,-0.7253,0.0306617
940,-0.7252,0.0306617
941,-0.7251,0.0306617
942,-0.725,0.0306617
943,-0.7249,0.0306617
944,-0.7248,0.0306617
945,-0.7247,0.0306617
946,-0.7246,0.0306617
947,-0.7245,0.0306617
948,-0.7244,0.0306617
949,-0.7243,0.0306617
950,-0.7242,0.0306617
951,-0.7241,0.0306617
952,-0.724,0.0306617
953,-0.7239,0.0306617
954,-0.7238,0.0306617
955,-0.7237,0.0306617
956,-0.7236,0.0306617
957,-0.7235,0.0306617
958,-0.7234,0.0306617
959,-0.7233,0.0306617
960,-0.7232,0.0306617
961,-0.7231,0.0306617
962,-0.723,0.0306617
963,-0.7229,0.0306617
964,-0.7228,0.0306617
965,-0.7227,0.0306617
966,-0.7226,0.0306617
967,-0.7225,0.0306617
968,-0.7224,0.0306617
969,-0.7223,0.0306617
970,-0.7222,0.0306617
971,-0.7221,0.0306617
972,-0.722,0.0306617
