;Scopy version,f4beeb1
;Exported on,samedi mars 02/03/2024
;Device,M2K
;Nr of samples,160000
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
809,-0.7383,0.119816
810,-0.7382,0.123128
811,-0.7381,0.121472
812,-0.738,0.124784
813,-0.7379,0.124784
814,-0.7378,0.124784
815,-0.7377,0.128096
816,-0.7376,0.12644
817,-0.7375,0.128096
818,-0.7374,0.131408
819,-0.7373,0.131408
820,-0.7372,0.131408
821,-0.7371,0.136377
822,-0.737,0.136377
823,-0.7369,0.136377
824,-0.7368,0.138033
825,-0.7367,0.139689
826,-0.7366,0.136377
827,-0.7365,0.139689
828,-0.7364,0.139689
829,-0.7363,0.136377
830,-0.7362,0.134721
831,-0.7361,0.131408
832,-0.736,0.129752
833,-0.7359,0.128096
834,-0.7358,0.128096
835,-0.7357,0.124784
836,-0.7356,0.123128
837,-0.7355,0.121472
838,-0.7354,0.121472
839,-0.7353,0.11816
840,-0.7352,0.11816
841,-0.7351,0.11816
842,-0.735,0.116504
843,-0.7349,0.116504
844,-0.7348,0.114848
845,-0.7347,0.114848
846,-0.7346,0.113192
847,-0.7345,0.113192
848,-0.7344,0.10988
849,-0.7343,0.10988
850,-0.7342,0.113192
851,-0.7341,0.113192
852,-0.734,0.114848
853,-0.7339,0.114848
854,-0.7338,0.116504
855,-0.7337,0.119816
856,-0.7336,0.11816
857,-0.7335,0.119816
858,-0.7334,0.123128
859,-0.7333,0.121472
860,-0.7332,0.124784
861,-0.7331,0.123128
862,-0.733,0.124784
863,-0.7329,0.12644
864,-0.7328,0.128096
865,-0.7327,0.131408
866,-0.7326,0.131408
867,-0.7325,0.131408
868,-0.7324,0.134721
869,-0.7323,0.134721
870,-0.7322,0.134721
871,-0.7321,0.134721
872,-0.732,0.134721
873,-0.7319,0.138033
874,-0.7318,0.136377
875,-0.7317,0.139689
876,-0.7316,0.136377
877,-0.7315,0.134721
878,-0.7314,0.134721
879,-0.7313,0.129752
880,-0.7312,0.128096
881,-0.7311,0.128096
882,-0.731,0.124784
883,-0.7309,0.124784
884,-0.7308,0.121472
885,-0.7307,0.123128
886,-0.7306,0.119816
887,-0.7305,0.119816
888,-0.7304,0.11816
889,-0.7303,0.11816
890,-0.7302,0.116504
891,-0.7301,0.116504
892,-0.73,0.114848
893,-0.7299,0.114848
894,-0.7298,0.113192
895,-0.7297,0.10988
896,-0.7296,0.10988
897,-0.7295,0.10988
898,-0.7294,0.114848
899,-0.7293,0.113192
900,-0.7292,0.114848
901,-0.7291,0.11816
902,-0.729,0.11816
903,-0.7289,0.119816
904,-0.7288,0.119816
905,-0.7287,0.123128
906,-0.7286,0.121472
907,-0.7285,0.121472
908,-0.7284,0.124784
909,-0.7283,0.12644
910,-0.7282,0.129752
911,-0.7281,0.129752
912,-0.728,0.129752
913,-0.7279,0.134721
914,-0.7278,0.131408
915,-0.7277,0.136377
916,-0.7276,0.134721
917,-0.7275,0.134721
918,-0.7274,0.134721
919,-0.7273,0.134721
920,-0.7272,0.136377
921,-0.7271,0.136377
922,-0.727,0.136377
923,-0.7269,0.139689
924,-0.7268,0.136377
925,-0.7267,0.134721
926,-0.7266,0.134721
927,-0.7265,0.131408
928,-0.7264,0.129752
929,-0.7263,0.128096
930,-0.7262,0.124784
931,-0.7261,0.12644
932,-0.726,0.123128
933,-0.7259,0.124784
934,-0.7258,0.121472
935,-0.7257,0.121472
936,-0.7256,0.121472
937,-0.7255,0.11816
938,-0.7254,0.11816
939,-0.7253,0.116504
940,-0.7252,0.114848
941,-0.7251,0.114848
942,-0.725,0.113192
943,-0.7249,0.10988
944,-0.7248,0.10988
945,-0.7247,0.10988
946,-0.7246,0.114848
947,-0.7245,0.113192
948,-0.7244,0.116504
949,-0.7243,0.116504
950,-0.7242,0.116504
951,-0.7241,0.121472
952,-0.724,0.11816
953,-0.7239,0.121472
954,-0.7238,0.124784
955,-0.7237,0.12644
956,-0.7236,0.12644
957,-0.7235,0.129752
958,-0.7234,0.129752
959,-0.7233,0.129752
960,-0.7232,0.131408
961,-0.7231,0.131408
962,-0.723,0.131408
963,-0.7229,0.131408
964,-0.7228,0.136377
965,-0.7227,0.134721
966,-0.7226,0.134721
967,-0.7225,0.134721
968,-0.7224,0.136377
969,-0.7223,0.136377
970,-0.7222,0.136377
971,-0.7221,0.139689
972,-0.722,0.136377
973,-0.7219,0.134721
974,-0.7218,0.134721
975,-0.7217,0.129752
976,-0.7216,0.128096
977,-0.7215,0.129752
978,-0.7214,0.12644
979,-0.7213,0.124784
980,-0.7212,0.124784
981,-0.7211,0.121472
982,-0.721,0.121472
983,-0.7209,0.119816
984,-0.7208,0.119816
985,-0.7207,0.116504
986,-0.7206,0.116504
987,-0.7205,0.116504
988,-0.7204,0.113192
989,-0.7203,0.113192
990,-0.7202,0.10988
991,-0.7201,0.10988
992,-0.72,0.10988
993,-0.7199,0.10988
994,-0.7198,0.10988
995,-0.7197,0.114848
996,-0.7196,0.116504
997,-0.7195,0.11816
998,-0.7194,0.119816
999,-0.7193,0.123128
1000,-0.7192,0.123128
1001,-0.7191,0.124784
1002,-0.719,0.124784
1003,-0.7189,0.124784
1004,-0.7188,0.12644
1005,-0.7187,0.12644
1006,-0.7186,0.128096
1007,-0.7185,0.128096
1008,-0.7184,0.128096
1009,-0.7183,0.131408
1010,-0.7182,0.129752
1011,-0.7181,0.129752
1012,-0.718,0.134721
1013,-0.7179,0.131408
1014,-0.7178,0.131408
1015,-0.7177,0.131408
1016,-0.7176,0.134721
1017,-0.7175,0.138033
1018,-0.7174,0.136377
1019,-0.7173,0.136377
1020,-0.7172,0.136377
1021,-0.7171,0.136377
1022,-0.717,0.131408
1023,-0.7169,0.129752
1024,-0.7168,0.129752
1025,-0.7167,0.12644
1026,-0.7166,0.124784
1027,-0.7165,0.123128
1028,-0.7164,0.121472
1029,-0.7163,0.121472
1030,-0.7162,0.11816
1031,-0.7161,0.119816
1032,-0.716,0.116504
1033,-0.7159,0.116504
1034,-0.7158,0.116504
1035,-0.7157,0.113192
1036,-0.7156,0.113192
1037,-0.7155,0.113192
1038,-0.7154,0.108224
1039,-0.7153,0.108224
1040,-0.7152,0.108224
1041,-0.7151,0.108224
1042,-0.715,0.113192
